2023-05-12 23:00	0.366	4.73	11.04
2023-05-12 23:30	0.393	4.52	13.35
2023-05-13 0:00	0.307	4.94	4.85
2023-05-13 0:30	0.239	4.91	7.67
2023-05-13 1:00	0.272	5.24	356.8
2023-05-13 1:30	0.210	5.42	1.88
2023-05-13 2:00	0.231	5.30	2.56
2023-05-13 2:30	0.179	5.66	8.46
2023-05-13 3:00	0.203	4.81	15.64
2023-05-13 3:30	0.183	5.30	20.12
2023-05-13 4:00	0.231	4.69	27.42
2023-05-13 4:30	0.154	5.29	27.42
2023-05-13 5:00	0.202	5.45	32.84
2023-05-13 5:30	0.223	5.16	28.43
2023-05-13 6:00	0.202	5.62	26.82
2023-05-13 6:30	0.183	5.29	28.58
2023-05-13 7:00	0.202	5.31	36.53
2023-05-13 7:30	0.192	4.96	36.89
2023-05-13 8:00	0.218	5.06	35.77
2023-05-13 8:30	0.192	5.51	43.9
2023-05-13 9:00	0.222	4.93	34.99
2023-05-13 9:30	0.251	5.02	38.16
2023-05-13 10:00	0.194	5.21	40.7
2023-05-13 10:30	0.214	4.92	34.53
2023-05-13 11:00	0.226	5.32	41.62
2023-05-13 11:30	0.217	4.84	36.63
2023-05-13 12:00	0.201	5.01	35.66
2023-05-13 12:30	0.279	4.59	37.9
2023-05-13 13:00	0.299	4.57	34.79
2023-05-13 13:30	0.315	4.52	39.18
2023-05-13 14:00	0.307	4.66	39.09
2023-05-13 14:30	0.291	4.59	30.53
2023-05-13 15:00	0.351	4.20	37.68
2023-05-13 15:30	0.362	4.38	33.43
2023-05-13 16:00	0.411	4.43	34.5
